id,department,jobtitle,salary,location_city,location_state,conditions
05-3941169,Accounting,Supply Chain Analyst,"$90,053",Gary,Indiana,Remote
05-3662083,Accounting,Supply Chain Analyst,"$102,317",Cleveland,Ohio,Headquarters
05-3175065,Accounting,Supply Chain Analyst,"$110,481",Cleveland,Ohio,Headquarters
04-6904108,Accounting,Supply Chain Analyst,"$92,997",Wilkes Barre,Pennsylvania,Remote
03-6480837,Accounting,Supply Chain Analyst,"$95,779",Scranton,Pennsylvania,Remote
03-5122131,Accounting,Supply Chain Analyst,"$107,969",Carol Stream,Illinois,Remote
03-4552124,Accounting,Supply Chain Analyst,"$58,543",Kalamazoo,Michigan,Remote
03-3972201,Accounting,Supply Chain Analyst,"$52,429",Anderson,Indiana,Remote
03-3065184,Accounting,Supply Chain Analyst,"$74,190",Cleveland,Ohio,Headquarters
02-3241469,Accounting,Supply Chain Analyst,"$83,027",Cleveland,Ohio,Headquarters
02-3131184,Accounting,Supply Chain Analyst,"$118,853",Cleveland,Ohio,Headquarters
02-1399070,Accounting,Supply Chain Analyst,"$75,828",Chicago,Illinois,Remote
01-3950822,Accounting,Supply Chain Analyst,"$70,366",Cleveland,Ohio,Headquarters
00-6479395,Accounting,Supply Chain Analyst,"$92,509",Cleveland,Ohio,Headquarters
00-5137192,Accounting,Supply Chain Analyst,"$111,799",Mansfield,Ohio,Remote
00-4634919,Accounting,Supply Chain Analyst,"$89,717",Detroit,Michigan,Remote
00-1051096,Accounting,Supply Chain Analyst,"$79,230",Pittsburgh,Pennsylvania,Remote
97-3310183,Auditing,Supply Chain Analyst,"$105,402",Cleveland,Ohio,Headquarters
96-6828659,Auditing,Supply Chain Analyst,"$99,881",Cleveland,Ohio,Headquarters
69-0235096,Auditing,Supply Chain Analyst,"$54,908",Cleveland,Ohio,Headquarters
58-4975616,Auditing,Supply Chain Analyst,"$94,217",Cleveland,Ohio,Headquarters
03-0418386,Auditing,Supply Chain Analyst,"$93,155",Columbus,Ohio,Remote
99-5661556,Business Development,Supply Chain Analyst,"$117,935",Bloomington,Illinois,Remote
99-1624997,Business Development,Supply Chain Analyst,"$107,364",Cleveland,Ohio,Headquarters
98-9758538,Business Development,Supply Chain Analyst,"$68,577",Cleveland,Ohio,Headquarters
98-7116848,Business Development,Supply Chain Analyst,"$113,303",Cleveland,Ohio,Headquarters
97-3313096,Business Development,Supply Chain Analyst,"$57,852",Scranton,Pennsylvania,Remote
97-0001625,Business Development,Supply Chain Analyst,"$54,463",Cleveland,Ohio,Headquarters
96-9155525,Business Development,Supply Chain Analyst,"$96,954",Cleveland,Ohio,Headquarters
96-2215857,Business Development,Supply Chain Analyst,"$93,266",Muncie,Indiana,Remote
96-1956882,Business Development,Supply Chain Analyst,"$93,933",Cleveland,Ohio,Headquarters
95-6656558,Business Development,Supply Chain Analyst,"$71,957",Cleveland,Ohio,Headquarters
94-3437116,Business Development,Supply Chain Analyst,"$78,595",Cleveland,Ohio,Headquarters
93-8327717,Business Development,Supply Chain Analyst,"$82,103",Cleveland,Ohio,Headquarters
93-5731650,Business Development,Supply Chain Analyst,"$113,866",Lexington,Kentucky,Remote
92-7194895,Business Development,Supply Chain Analyst,"$98,477",Cleveland,Ohio,Remote
91-1070037,Business Development,Supply Chain Analyst,"$106,661",Cleveland,Ohio,Headquarters
90-4874153,Business Development,Supply Chain Analyst,"$79,702",Cleveland,Ohio,Headquarters
89-9907794,Business Development,Supply Chain Analyst,"$67,651",Cleveland,Ohio,Headquarters
89-6756705,Business Development,Supply Chain Analyst,"$110,887",Cleveland,Ohio,Headquarters
89-4626631,Business Development,Supply Chain Analyst,"$82,091",Cleveland,Ohio,Headquarters
89-4407231,Business Development,Supply Chain Analyst,"$80,600",Cleveland,Ohio,Headquarters
88-4295184,Business Development,Supply Chain Analyst,"$70,220",Cleveland,Ohio,Headquarters
88-3021003,Business Development,Supply Chain Analyst,"$79,910",Cleveland,Ohio,Headquarters
88-1337805,Business Development,Supply Chain Analyst,"$82,213",Cleveland,Ohio,Headquarters
87-5393577,Business Development,Supply Chain Analyst,"$79,925",Peoria,Illinois,Remote
85-8658043,Business Development,Supply Chain Analyst,"$80,511",Cleveland,Ohio,Headquarters
85-4177225,Business Development,Supply Chain Analyst,"$86,045",Cleveland,Ohio,Headquarters
85-1099868,Business Development,Supply Chain Analyst,"$113,638",Louisville,Kentucky,Remote
84-5905393,Business Development,Supply Chain Analyst,"$92,181",Cleveland,Ohio,Headquarters
83-6058364,Business Development,Supply Chain Analyst,"$50,802",Grand Rapids,Michigan,Remote
83-1204855,Business Development,Supply Chain Analyst,"$92,984",Cleveland,Ohio,Headquarters
82-5055073,Business Development,Supply Chain Analyst,"$107,182",Warren,Ohio,Remote
80-4630236,Business Development,Supply Chain Analyst,"$71,136",Cleveland,Ohio,Headquarters
77-5206565,Business Development,Supply Chain Analyst,"$86,118",Cleveland,Ohio,Headquarters
77-4164140,Business Development,Supply Chain Analyst,"$64,659",Cleveland,Ohio,Headquarters
75-7882618,Business Development,Supply Chain Analyst,"$111,198",Cleveland,Ohio,Headquarters
73-8966260,Business Development,Supply Chain Analyst,"$52,516",Cincinnati,Ohio,Remote
73-2988819,Business Development,Supply Chain Analyst,"$81,726",Cleveland,Ohio,Headquarters
72-1003634,Business Development,Supply Chain Analyst,"$115,587",Cleveland,Ohio,Headquarters
71-1950703,Business Development,Supply Chain Analyst,"$106,705",Cleveland,Ohio,Headquarters
70-9933832,Business Development,Supply Chain Analyst,"$75,585",Cleveland,Ohio,Headquarters
70-2007399,Business Development,Supply Chain Analyst,"$95,223",Cleveland,Ohio,Headquarters
69-8972431,Business Development,Supply Chain Analyst,"$102,520",Cleveland,Ohio,Headquarters
69-6840440,Business Development,Supply Chain Analyst,"$102,814",Cleveland,Ohio,Headquarters
69-3723624,Business Development,Supply Chain Analyst,"$62,620",Cleveland,Ohio,Headquarters
67-4567070,Business Development,Supply Chain Analyst,"$61,457",Cleveland,Ohio,Headquarters
67-2270646,Business Development,Supply Chain Analyst,"$84,602",Cleveland,Ohio,Headquarters
66-9939885,Business Development,Supply Chain Analyst,"$98,484",Kalamazoo,Michigan,Remote
66-5403790,Business Development,Supply Chain Analyst,"$69,743",Cleveland,Ohio,Headquarters
66-4803104,Business Development,Supply Chain Analyst,"$119,237",Cleveland,Ohio,Remote
65-6157991,Business Development,Supply Chain Analyst,"$75,379",Cleveland,Ohio,Headquarters
65-0941559,Business Development,Supply Chain Analyst,"$67,179",Cleveland,Ohio,Headquarters
64-2199990,Business Development,Supply Chain Analyst,"$89,173",Chicago,Illinois,Remote
64-1449437,Business Development,Supply Chain Analyst,"$110,280",Cleveland,Ohio,Headquarters
60-7397906,Business Development,Supply Chain Analyst,"$99,032",Cleveland,Ohio,Headquarters
60-7032372,Business Development,Supply Chain Analyst,"$56,488",Cleveland,Ohio,Headquarters
60-5357463,Business Development,Supply Chain Analyst,"$77,445",Cleveland,Ohio,Headquarters
59-2251834,Business Development,Supply Chain Analyst,"$117,359",Cleveland,Ohio,Headquarters
57-5700604,Business Development,Supply Chain Analyst,"$78,701",Cleveland,Ohio,Headquarters
56-0152909,Business Development,Supply Chain Analyst,"$115,724",Cleveland,Ohio,Headquarters
55-0880948,Business Development,Supply Chain Analyst,"$55,769",Cleveland,Ohio,Headquarters
54-7897940,Business Development,Supply Chain Analyst,"$83,922",Canton,Ohio,Remote
54-4187794,Business Development,Supply Chain Analyst,"$68,400",Peoria,Illinois,Remote
53-7774996,Business Development,Supply Chain Analyst,"$83,872",Lexington,Kentucky,Remote
53-3842717,Business Development,Supply Chain Analyst,"$114,178",Cleveland,Ohio,Headquarters
52-5337240,Business Development,Supply Chain Analyst,"$102,460",Mc Keesport,Pennsylvania,Remote
52-4950792,Business Development,Supply Chain Analyst,"$87,272",Cleveland,Ohio,Headquarters
52-1878728,Business Development,Supply Chain Analyst,"$83,551",Cleveland,Ohio,Headquarters
51-7735197,Business Development,Supply Chain Analyst,"$94,476",South Bend,Indiana,Remote
51-3210420,Business Development,Supply Chain Analyst,"$83,699",Cleveland,Ohio,Headquarters
51-2465988,Business Development,Supply Chain Analyst,"$100,802",Detroit,Michigan,Remote
51-0073359,Business Development,Supply Chain Analyst,"$100,798",Cleveland,Ohio,Headquarters
50-8954463,Business Development,Supply Chain Analyst,"$95,479",Cleveland,Ohio,Headquarters
50-4265635,Business Development,Supply Chain Analyst,"$86,770",Cleveland,Ohio,Headquarters
50-1729602,Business Development,Supply Chain Analyst,"$104,086",Cleveland,Ohio,Headquarters
49-0474361,Business Development,Supply Chain Analyst,"$69,312",Cleveland,Ohio,Headquarters
48-4164569,Business Development,Supply Chain Analyst,"$65,839",Pittsburgh,Pennsylvania,Remote
48-2438379,Business Development,Supply Chain Analyst,"$99,391",Cleveland,Ohio,Headquarters
44-7628673,Business Development,Supply Chain Analyst,"$114,876",Pittsburgh,Pennsylvania,Remote
43-7330326,Business Development,Supply Chain Analyst,"$91,224",Cleveland,Ohio,Headquarters
43-2279186,Business Development,Supply Chain Analyst,"$66,617",Cleveland,Ohio,Headquarters
42-9511375,Business Development,Supply Chain Analyst,"$83,816",Crawfordsville,Indiana,Remote
42-2145973,Business Development,Supply Chain Analyst,"$111,890",Pittsburgh,Pennsylvania,Remote
42-1035390,Business Development,Supply Chain Analyst,"$93,845",Cleveland,Ohio,Headquarters
41-7002067,Business Development,Supply Chain Analyst,"$65,285",Evansville,Indiana,Remote
38-9335118,Business Development,Supply Chain Analyst,"$76,480",Cleveland,Ohio,Headquarters
37-8979378,Business Development,Supply Chain Analyst,"$110,273",Philadelphia,Pennsylvania,Remote
37-4275643,Business Development,Supply Chain Analyst,"$116,882",Cleveland,Ohio,Headquarters
36-9459693,Business Development,Supply Chain Analyst,"$95,299",Philadelphia,Pennsylvania,Remote
36-3373207,Business Development,Supply Chain Analyst,"$82,264",Cleveland,Ohio,Headquarters
35-9454369,Business Development,Supply Chain Analyst,"$84,560",Cleveland,Ohio,Headquarters
35-8667951,Business Development,Supply Chain Analyst,"$77,740",Cleveland,Ohio,Headquarters
34-4226066,Business Development,Supply Chain Analyst,"$54,505",Cleveland,Ohio,Headquarters
32-3200637,Business Development,Supply Chain Analyst,"$54,599",Cleveland,Ohio,Headquarters
32-1987824,Business Development,Supply Chain Analyst,"$93,683",Cleveland,Ohio,Headquarters
31-2680518,Business Development,Supply Chain Analyst,"$81,212",Cleveland,Ohio,Headquarters
31-1454648,Business Development,Supply Chain Analyst,"$53,225",Cleveland,Ohio,Headquarters
30-5448050,Business Development,Supply Chain Analyst,"$86,468",Lexington,Kentucky,Remote
29-6386679,Business Development,Supply Chain Analyst,"$94,092",Pittsburgh,Pennsylvania,Remote
29-5697029,Business Development,Supply Chain Analyst,"$59,652",Cleveland,Ohio,Headquarters
29-3658048,Business Development,Supply Chain Analyst,"$90,121",Cleveland,Ohio,Headquarters
28-5834833,Business Development,Supply Chain Analyst,"$78,246",Cleveland,Ohio,Headquarters
28-3366412,Business Development,Supply Chain Analyst,"$97,002",Cleveland,Ohio,Headquarters
26-9229655,Business Development,Supply Chain Analyst,"$72,994",Cleveland,Ohio,Headquarters
25-4597176,Business Development,Supply Chain Analyst,"$64,692",Akron,Ohio,Remote
22-8294360,Business Development,Supply Chain Analyst,"$75,573",Cleveland,Ohio,Headquarters
22-8000645,Business Development,Supply Chain Analyst,"$82,103",Cleveland,Ohio,Headquarters
21-9190019,Business Development,Supply Chain Analyst,"$96,421",Cleveland,Ohio,Headquarters
20-3343478,Business Development,Supply Chain Analyst,"$73,466",Rockford,Illinois,Remote
20-3274537,Business Development,Supply Chain Analyst,"$75,507",Cleveland,Ohio,Headquarters
20-2924737,Business Development,Supply Chain Analyst,"$87,305",Cleveland,Ohio,Headquarters
19-5350571,Business Development,Supply Chain Analyst,"$80,382",Cleveland,Ohio,Headquarters
19-2321607,Business Development,Supply Chain Analyst,"$89,574",Cleveland,Ohio,Headquarters
18-9708322,Business Development,Supply Chain Analyst,"$119,148",Cleveland,Ohio,Headquarters
18-3187870,Business Development,Supply Chain Analyst,"$53,243",Cleveland,Ohio,Headquarters
17-1616440,Business Development,Supply Chain Analyst,"$106,096",Cleveland,Ohio,Headquarters
16-8795405,Business Development,Supply Chain Analyst,"$71,717",Toledo,Ohio,Remote
15-7069160,Business Development,Supply Chain Analyst,"$50,645",Cleveland,Ohio,Headquarters
15-6501266,Business Development,Supply Chain Analyst,"$57,561",Indianapolis,Indiana,Remote
15-5957282,Business Development,Supply Chain Analyst,"$93,618",Cleveland,Ohio,Headquarters
15-2322258,Business Development,Supply Chain Analyst,"$83,676",Lansing,Michigan,Remote
15-0635733,Business Development,Supply Chain Analyst,"$106,519",Cleveland,Ohio,Headquarters
14-7714169,Business Development,Supply Chain Analyst,"$78,707",Cleveland,Ohio,Headquarters
13-5659765,Business Development,Supply Chain Analyst,"$97,728",Cleveland,Ohio,Remote
13-2933609,Business Development,Supply Chain Analyst,"$60,339",Cleveland,Ohio,Headquarters
13-2454178,Business Development,Supply Chain Analyst,"$94,130",Cleveland,Ohio,Headquarters
13-0468671,Business Development,Supply Chain Analyst,"$71,402",Cleveland,Ohio,Headquarters
12-6952291,Business Development,Supply Chain Analyst,"$90,272",Cleveland,Ohio,Headquarters
12-5213971,Business Development,Supply Chain Analyst,"$91,135",Madison,Wisconsin,Remote
12-2012459,Business Development,Supply Chain Analyst,"$96,802",Cleveland,Ohio,Headquarters
11-6516741,Business Development,Supply Chain Analyst,"$57,639",Bloomington,Indiana,Remote
11-3349593,Business Development,Supply Chain Analyst,"$66,383",Cleveland,Ohio,Headquarters
09-8717030,Business Development,Supply Chain Analyst,"$61,509",Cleveland,Ohio,Headquarters
09-6594022,Business Development,Supply Chain Analyst,"$78,927",Cleveland,Ohio,Headquarters
09-4614987,Business Development,Supply Chain Analyst,"$97,689",Cleveland,Ohio,Headquarters
09-2145739,Business Development,Supply Chain Analyst,"$109,538",Cleveland,Ohio,Headquarters
09-1147157,Business Development,Supply Chain Analyst,"$113,670",Cleveland,Ohio,Headquarters
08-9575945,Business Development,Supply Chain Analyst,"$57,074",Cleveland,Ohio,Headquarters
05-1307149,Business Development,Supply Chain Analyst,"$109,390",Cleveland,Ohio,Headquarters
04-7997996,Business Development,Supply Chain Analyst,"$77,187",Cleveland,Ohio,Headquarters
03-6373520,Business Development,Supply Chain Analyst,"$102,997",Cleveland,Ohio,Headquarters
02-8771890,Business Development,Supply Chain Analyst,"$105,967",Cleveland,Ohio,Headquarters
02-8323035,Business Development,Supply Chain Analyst,"$86,306",Cleveland,Ohio,Headquarters
01-2451586,Business Development,Supply Chain Analyst,"$119,901",Milwaukee,Wisconsin,Remote
00-6371948,Business Development,Supply Chain Analyst,"$68,046",Cleveland,Ohio,Headquarters
00-2229651,Business Development,Supply Chain Analyst,"$110,793",Akron,Ohio,Remote
00-1728402,Business Development,Supply Chain Analyst,"$61,674",Cleveland,Ohio,Headquarters
00-1147503,Business Development,Supply Chain Analyst,"$113,638",Cleveland,Ohio,Headquarters
00-0041533,Business Development,Supply Chain Analyst,"$72,704",Cleveland,Ohio,Headquarters
99-7919210,Engineering,Supply Chain Analyst,"$91,552",Terre Haute,Indiana,Remote
99-6261429,Engineering,Supply Chain Analyst,"$93,450",Cleveland,Ohio,Headquarters
99-5884258,Engineering,Supply Chain Analyst,"$62,751",Cleveland,Ohio,Headquarters
99-5227245,Engineering,Supply Chain Analyst,"$102,164",Cleveland,Ohio,Headquarters
98-9076842,Engineering,Supply Chain Analyst,"$70,390",Cleveland,Ohio,Headquarters
98-4415615,Engineering,Supply Chain Analyst,"$89,940",Dayton,Ohio,Remote
98-4364276,Engineering,Supply Chain Analyst,"$62,264",Cincinnati,Ohio,Remote
98-4178936,Engineering,Supply Chain Analyst,"$109,539",Cleveland,Ohio,Headquarters
98-3837471,Engineering,Supply Chain Analyst,"$72,758",Cleveland,Ohio,Headquarters
98-2671331,Engineering,Supply Chain Analyst,"$63,870",Cleveland,Ohio,Headquarters
98-0840031,Engineering,Supply Chain Analyst,"$91,816",Cleveland,Ohio,Headquarters
97-6533372,Engineering,Supply Chain Analyst,"$119,898",Cleveland,Ohio,Headquarters
97-5713885,Engineering,Supply Chain Analyst,"$77,371",Cleveland,Ohio,Headquarters
97-4745395,Engineering,Supply Chain Analyst,"$78,027",Troy,Michigan,Remote
97-2672751,Engineering,Supply Chain Analyst,"$68,542",Cleveland,Ohio,Headquarters
97-0534243,Engineering,Supply Chain Analyst,"$93,407",Cleveland,Ohio,Headquarters
97-0509310,Engineering,Supply Chain Analyst,"$83,636",Cleveland,Ohio,Headquarters
96-8700807,Engineering,Supply Chain Analyst,"$83,994",Cleveland,Ohio,Headquarters
96-8027557,Engineering,Supply Chain Analyst,"$67,179",Cleveland,Ohio,Headquarters
96-6267666,Engineering,Supply Chain Analyst,"$66,330",Cleveland,Ohio,Headquarters
95-7849812,Engineering,Supply Chain Analyst,"$106,695",Cleveland,Ohio,Headquarters
95-7396519,Engineering,Supply Chain Analyst,"$119,453",Cleveland,Ohio,Headquarters
95-6178456,Engineering,Supply Chain Analyst,"$73,269",Cleveland,Ohio,Headquarters
95-4427958,Engineering,Supply Chain Analyst,"$90,145",Cleveland,Ohio,Headquarters
95-1591219,Engineering,Supply Chain Analyst,"$54,345",Cleveland,Ohio,Headquarters
94-8843538,Engineering,Supply Chain Analyst,"$105,418",Cleveland,Ohio,Headquarters
94-6455279,Engineering,Supply Chain Analyst,"$119,723",Cleveland,Ohio,Headquarters
94-5555447,Engineering,Supply Chain Analyst,"$87,792",Cleveland,Ohio,Headquarters
94-4554279,Engineering,Supply Chain Analyst,"$69,985",Reading,Pennsylvania,Remote
94-3497418,Engineering,Supply Chain Analyst,"$74,498",Cleveland,Ohio,Headquarters
94-2686663,Engineering,Supply Chain Analyst,"$107,809",Cleveland,Ohio,Headquarters
94-0762011,Engineering,Supply Chain Analyst,"$101,609",Cleveland,Ohio,Headquarters
93-8031204,Engineering,Supply Chain Analyst,"$92,488",Cleveland,Ohio,Headquarters
93-7085611,Engineering,Supply Chain Analyst,"$91,247",Cleveland,Ohio,Headquarters
93-3612109,Engineering,Supply Chain Analyst,"$101,352",Cleveland,Ohio,Headquarters
93-1904845,Engineering,Supply Chain Analyst,"$82,317",Cleveland,Ohio,Headquarters
93-1165436,Engineering,Supply Chain Analyst,"$70,832",Cleveland,Ohio,Headquarters
92-9492805,Engineering,Supply Chain Analyst,"$59,207",Pittsburgh,Pennsylvania,Remote
92-8559258,Engineering,Supply Chain Analyst,"$110,794",Cleveland,Ohio,Headquarters
92-7022703,Engineering,Supply Chain Analyst,"$65,814",Cleveland,Ohio,Headquarters
92-6985927,Engineering,Supply Chain Analyst,"$98,129",Cleveland,Ohio,Headquarters
92-3343956,Engineering,Supply Chain Analyst,"$118,934",Cleveland,Ohio,Headquarters
92-3208570,Engineering,Supply Chain Analyst,"$101,120",Cleveland,Ohio,Headquarters
92-2905315,Engineering,Supply Chain Analyst,"$81,747",Cleveland,Ohio,Headquarters
91-5666293,Engineering,Supply Chain Analyst,"$77,488",Cleveland,Ohio,Headquarters
91-1620543,Engineering,Supply Chain Analyst,"$70,803",Cleveland,Ohio,Headquarters
91-1051192,Engineering,Supply Chain Analyst,"$77,643",Cleveland,Ohio,Headquarters
91-0514978,Engineering,Supply Chain Analyst,"$63,638",Cleveland,Ohio,Headquarters
90-9096613,Engineering,Supply Chain Analyst,"$118,602",Cleveland,Ohio,Headquarters
90-8334749,Engineering,Supply Chain Analyst,"$105,628",Cleveland,Ohio,Headquarters
